"Program","Year","Period","Geo.Level","State","Strawberries","type","items","units","Domain","name","code","Value","CV....","Total"
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"31","19.3",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"27","44.4",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"91","11.8",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"15.7","162"
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"266","12.0",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"93","18.8",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"5","(H)",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"4","71.2",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"52","11.7",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"13.0","420"
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"305","11.2",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"96","17.0",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"5","(H)",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"4","71.2",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"52","11.7",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"12.2","462"
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"55","37.1",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"43","11.5",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"1","(H)",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"4","71.2",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"33","10.8",NA
"CENSUS",2022,"YEAR","STATE","MICHIGAN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"20.3","136"
"CENSUS",2022,"YEAR","STATE","MINNESOTA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"13.7","308"
"CENSUS",2022,"YEAR","STATE","MINNESOTA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"14.8","401"
"CENSUS",2022,"YEAR","STATE","MINNESOTA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"30.2","93"
"CENSUS",2022,"YEAR","STATE","MINNESOTA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"14.2","184"
"CENSUS",2022,"YEAR","STATE","MINNESOTA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"13.2","218"
"CENSUS",2022,"YEAR","STATE","MINNESOTA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"11.0","85"
"CENSUS",2022,"YEAR","STATE","MISSISSIPPI","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","MISSISSIPPI","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"24.4","46"
"CENSUS",2022,"YEAR","STATE","MISSISSIPPI","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","MISSISSIPPI","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"89.2","24"
"CENSUS",2022,"YEAR","STATE","MISSISSIPPI","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"65.3","31"
"CENSUS",2022,"YEAR","STATE","MISSISSIPPI","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"74.1","8"
"CENSUS",2022,"YEAR","STATE","MISSOURI","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"18.8","76"
"CENSUS",2022,"YEAR","STATE","MISSOURI","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"17.2","85"
"CENSUS",2022,"YEAR","STATE","MISSOURI","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"10.8","10"
"CENSUS",2022,"YEAR","STATE","MISSOURI","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"8.0","189"
"CENSUS",2022,"YEAR","STATE","MISSOURI","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"8.7","218"
"CENSUS",2022,"YEAR","STATE","MISSOURI","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"10.0","51"
"CENSUS",2022,"YEAR","STATE","MONTANA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"49.6","8"
"CENSUS",2022,"YEAR","STATE","MONTANA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"43.0","9"
"CENSUS",2022,"YEAR","STATE","MONTANA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"26.8","1"
"CENSUS",2022,"YEAR","STATE","MONTANA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"21.3","35"
"CENSUS",2022,"YEAR","STATE","MONTANA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"19.0","38"
"CENSUS",2022,"YEAR","STATE","MONTANA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"38.3","7"
"CENSUS",2022,"YEAR","STATE","NEBRASKA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","NEBRASKA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"25.7","18"
"CENSUS",2022,"YEAR","STATE","NEBRASKA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","NEBRASKA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"47.4","48"
"CENSUS",2022,"YEAR","STATE","NEBRASKA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"47.4","48"
"CENSUS",2022,"YEAR","STATE","NEBRASKA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"78.2","5"
"CENSUS",2022,"YEAR","STATE","NEVADA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"16.3","1"
"CENSUS",2022,"YEAR","STATE","NEVADA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"16.3","1"
"CENSUS",2022,"YEAR","STATE","NEVADA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"23.6","9"
"CENSUS",2022,"YEAR","STATE","NEVADA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"23.6","9"
"CENSUS",2022,"YEAR","STATE","NEW HAMPSHIRE","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"25.1","112"
"CENSUS",2022,"YEAR","STATE","NEW HAMPSHIRE","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"24.7","134"
"CENSUS",2022,"YEAR","STATE","NEW HAMPSHIRE","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"24.6","22"
"CENSUS",2022,"YEAR","STATE","NEW HAMPSHIRE","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"26.5","81"
"CENSUS",2022,"YEAR","STATE","NEW HAMPSHIRE","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"23.4","102"
"CENSUS",2022,"YEAR","STATE","NEW HAMPSHIRE","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"21.7","36"
"CENSUS",2022,"YEAR","STATE","NEW JERSEY","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"7.2","233"
"CENSUS",2022,"YEAR","STATE","NEW JERSEY","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"7.2","257"
"CENSUS",2022,"YEAR","STATE","NEW JERSEY","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"35.7","24"
"CENSUS",2022,"YEAR","STATE","NEW JERSEY","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"6.3","137"
"CENSUS",2022,"YEAR","STATE","NEW JERSEY","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"6.8","146"
"CENSUS",2022,"YEAR","STATE","NEW JERSEY","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"12.5","33"
"CENSUS",2022,"YEAR","STATE","NEW MEXICO","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"38.1","2"
"CENSUS",2022,"YEAR","STATE","NEW MEXICO","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"19.4","7"
"CENSUS",2022,"YEAR","STATE","NEW MEXICO","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"19.3","5"
"CENSUS",2022,"YEAR","STATE","NEW MEXICO","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"47.7","18"
"CENSUS",2022,"YEAR","STATE","NEW MEXICO","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"32.9","32"
"CENSUS",2022,"YEAR","STATE","NEW MEXICO","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"40.1","14"
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"267","8.0",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"140","59.5",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"263","10.7",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"14.3","751"
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"306","8.6",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"182","50.2",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"328","11.1",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"14.4","913"
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"15","14.4",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"40","16.3",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"42","31.2",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"66","22.7",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"16.9","162"
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"241","6.0",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"146","7.1",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"10","51.1",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"1","(L)",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"41","14.1",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"6.4","439"
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"277","7.2",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"146","7.1",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"10","51.1",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"1","(L)",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"41","14.1",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"5.8","475"
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"74","11.7",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"54","11.0",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"6","27.4",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"27","18.9",NA
"CENSUS",2022,"YEAR","STATE","NEW YORK","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"6.1","161"
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"39","56.5",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"221","26.7",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"161","32.2",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"17.4","1,012"
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"234","25.1",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"385","(L)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"118","(H)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"174","34.4",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"16.9","1,073"
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"13","36.6",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"13","94.7",NA
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"18.6","61"
"CENSUS",2022,"YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"165","51.5",NA
